laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Memory Type,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
731,17.3,32,4.36,3659.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.8,1000000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
732,17.3,8,2.7,1348.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
733,15.6,4,1.9,489.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
734,15.6,8,2.2,719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
735,13.3,4,1.71,649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.4,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
736,15.6,8,2.32,589.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
737,15.6,4,2.1,489,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,3,1000000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
738,17.3,16,4.2,1935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
739,15.6,12,2.25,649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
740,15.6,6,2.1,650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,3,128000,SSD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
741,15.6,4,2.4,559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
742,13.3,8,1.44,960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
743,15.6,4,1.85,779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
744,15.6,16,2.6,2419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
745,13.3,8,1.55,659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.6,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
746,15.6,16,1.8,2094.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
747,15.6,4,2.4,410.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
748,15.6,8,2,1207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
749,15.6,8,2,665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
750,14,8,1.25,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
751,14,8,1.7,999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
752,15.6,16,2.5,3299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3840,2160,2.8,1000000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
753,14,2,1.68,330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
754,13.3,16,0.81,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
755,15.6,8,1.86,539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
757,14,8,1.6,1126.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
758,17.3,16,3,4389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.9,256000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
759,11.6,4,1.4,475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
760,15.6,8,1.84,1900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
761,15.6,4,2.45,579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
762,14,4,1.7,1096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.3,180000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
763,15.6,4,2.37,849.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
764,13.3,8,1.3,1199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3200,1800,1.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
765,15.6,8,2.2,1099,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
766,15.6,8,2.59,1561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.6,256000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
767,15.6,16,4.42,2868.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
768,15.6,4,2.1,599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
769,15.6,8,2.5,1048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
770,12.5,16,1.18,1859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
771,12.3,8,1.1,1559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2400,1600,1.2,256000,SSD,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
772,13.3,8,1.2,1129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
773,13.3,4,1.65,849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
774,13.3,4,1.6,655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
775,17.3,4,2.8,470.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
776,15.6,16,2.72,1099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.6,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
777,13.3,8,1.31,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
778,15.6,4,2.1,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
779,15.6,16,2.3,1181.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
780,15,16,1.71,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
781,14,4,1.75,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.3,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
782,15.6,8,2.62,1099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
783,12.5,4,1.26,1244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1366,768,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
784,15.6,12,2.3,839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,2000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
785,15.6,16,2.5,2370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3840,2160,2.7,512000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
786,14,4,1.8,636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
787,14,16,1.95,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
788,15.6,8,2,581.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.1,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
789,17.3,32,4.42,3588.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
790,17.3,16,4.3,2350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
791,14,16,1.47,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.6,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
792,15.6,8,2.2,329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
793,14,16,1.7,2299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
794,14,16,1.6,1891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
795,15.6,8,2.2,1089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
796,15.6,4,2.4,999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
797,17.3,16,4.2,2299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
798,15.6,8,2.62,985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
799,15.6,8,2.24,1339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
800,14,4,1.22,202.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1920,1080,1.1,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
801,13.3,8,1.37,1970,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
802,15.6,8,2.08,959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
803,12,8,0.92,1165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2304,1440,1.2,512000,Flash,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
804,14,8,1.42,2330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2560,1440,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
805,14,4,1.63,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
806,15.6,8,1.95,810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
807,13.9,8,1.38,1349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
808,15.6,8,2,739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
809,15.6,8,3.14,2064.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
810,15.6,8,2.37,1099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
811,13.3,8,1.29,1499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
812,15.6,8,2.06,1749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3840,2160,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
813,11.6,4,1.63,744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.1,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
814,12.5,8,1.26,1389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
815,15.6,4,2.1,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.3,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
816,15.6,8,2.04,629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,2000000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
817,15.6,16,2.62,1679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
818,15.6,4,2.4,609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
819,17.3,12,3.74,1749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
820,17.3,16,2.9,2415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
821,13.3,8,0.81,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
822,15.6,8,1.98,961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
823,15.6,8,2.18,789.81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
824,14,8,1.32,1859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
825,12.5,16,1.29,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3840,2160,2.5,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
826,11.6,4,1.23,385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,16000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
827,17.3,16,4.36,2505.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
828,14,4,1.76,755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
829,15.6,4,2.1,489.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
830,14,4,1.25,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1366,768,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
831,14,8,1.13,2499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
832,15.6,8,2.4,1199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
833,14,8,1.13,1875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
834,14,4,1.75,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.1,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
835,13.3,8,1.1,1358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
836,14,4,1.76,585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
837,11.6,4,1.35,355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
838,14,8,1.5,619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
839,17.3,32,3.49,5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3840,2160,2.9,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
840,14,16,1.1,2099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560,1440,2.6,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
841,15.6,4,2.1,519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
842,14,8,1.7,1186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
843,14,8,1.32,1650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
844,15.6,16,3.21,2774.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
845,17.3,16,2.9,2419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
846,15.6,4,2,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.4,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
847,14,4,1.5,325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,16000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
848,15.6,8,2.3,590,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
849,17.3,16,2.73,1799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
851,17.3,32,4.42,3072.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
852,17.3,8,2.63,910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
853,15.6,8,2.18,713.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
